tax_id,seqname
161355,Planomonospora_sphaerica_strain_JCM_9374|1613553
1827323,Plantibacter_sp_H53|18273233
1736333,Plantibacter_sp_Leaf314|17363333
891974,Plautia_stali_symbiont|8919743
891974,Plautia_stali_symbiont|8919744
1122962,Pleomorphomonas_koreensis_DSM_23070|11229623
1122963,Pleomorphomonas_oryzae_DSM_16300|11229633
703,Plesiomonas_shigelloides_GN7|7037
703,Plesiomonas_shigelloides_strain_NCTC10360|7038
1339230,Plesiomonas_sp_ZOR0011|13392303
118161,Pleurocapsa_sp_PCC_7319|1181613
118163,Pleurocapsa_sp_PCC_7327|1181633
61647,Pluralibacter_gergoviae_strain_JB83E35|6164714
1196416,Poinsettia_branch-inducing_phytoplasma_str_JR1|11964163
1300348,Polaribacter_dokdonensis_DSW-5|13003486
1336803,Polaribacter_sp_Hel1_33_49|13368033
313598,Polaribacter_sp_MED152|3135986
866564,Polaromonas_glacialis_strain_R3-9|8665644
1305734,Polaromonas_sp_EUR3_121|13057343
296591,Polaromonas_sp_JS666|29659112
413882,Polyangium_brachysporum_strain_DSM_7029|4138826
1415779,Polycyclovorans_algicola_TG408|14157793
991905,Polymorphum_gilvum_SL003B-26A1|9919053
576611,Polynucleobacter_necessarius_subsp_asymbioticus|5766117
452638,Polynucleobacter_necessarius_subsp_necessarius_STIR1|4526384
1743168,Polynucleobacter_sp_QLW-P1FAT50C-4|17431683
1385510,Pontibacillus_halophilus_JSM_076056__DSM_19796|13855103
1385512,Pontibacillus_litoralis_JSM_072002|13855123
388950,Pontibacter_akesuensis_strain_AKS_1T|3889503
400092,Pontibacter_korlensis_strain_X14-1T|4000923
551789,Ponticaulis_koreensis_DSM_19734|5517893
1685382,Ponticoccus_sp_SJ5A-1|16853823
561184,Ponticoccus_sp_UMTAT08|15153343
1104566,Poribacteria_bacterium_WGA-3G|11045663
1300349,Porphyrobacter_dokdonensis_DSW-74|13003494
1112,Porphyrobacter_neustonensis_strain_DSM_9434|11125
1479239,Porphyrobacter_sp_HL-46|14792394
837,Porphyromonas_gingivalis_strain_HG66|83747
1415778,Porticoccus_hydrocarbonoclasticus_MCTG13d|14157783
82985,Pragia_fontium_strain_24613|829853
43354,Prauserella_rugosa_strain_NRRL_B-2295|433543
1515610,Prauserella_sp_Am3|15156103
873533,Prevotella_oralis_ATCC_33269|8735333
264731,Prevotella_ruminicola_23|2647314
1236518,Prevotella_scopos_JCM_17725|12365186
1041939,Prochlorococcus_marinus_bv_HNLC2|10419397
146891,Prochlorococcus_marinus_str_AS9601|1468918
1501268,Prochlorococcus_sp_MIT_0604|15012683
910458,Prochloron_didemni_P3-Solomon|9104583
1094894,Prochloron_didemni_P4-Papua_New_Guinea|10948943
317619,Prochlorothrix_hollandica_PCC_9006|3176194
1408473,Prolixibacter_bellariivorans_ATCC_BAA-1284|14084733
1172178,Promicromonospora_sukumoe_327MFSha31|11721783
1410634,Propionibacteriaceae_bacterium_P6A17|14106343
1748,Propionibacterium_acidipropionici_strain_ATCC_55737|174813
1747,Propionibacterium_acnes_strain_A1-14|174792
1203634,Propionibacterium_sp_KPL2008|12036343
1122999,Propionicicella_superfundia_DSM_22317|11229993
883161,Propionimicrobium_lymphophilum_ACS-093-V-SCH5|8831613
1123001,Propionimicrobium_lymphophilum_DSM_4903|11230013
1111131,Propionimicrobium_sp_BV2F7|11111313
1677858,Propionispora_sp_Iso22|16778583
290512,Prosthecochloris_aestuarii_DSM_271|2905126
665126,Prosthecomicrobium_hirschii_strain_16|6651263
1410668,Proteiniclasticum_ruminis_DSM_24773|14106683
1123008,Proteiniphilum_acetatigenes_DSM_18083|11230083
1262986,Proteobacteria_bacterium_CAG139|12629863
1262987,Proteobacteria_bacterium_CAG495|12629873
1123009,Proteocatella_sphenisci_DSM_23131|11230093
1312367,Proteus_hauseri_ZMd44|13123673
584,Proteus_mirabilis_strain_FDAARGOS_80|58483
584,Proteus_mirabilis_strain_FDAARGOS_81|58482
389348,Protochlamydia_naegleriophila_strain_KNic|3893483
587,Providencia_rettgeri_strain_72912|58727
1157951,Providencia_stuartii_MRSN_2154|11579514
588,Providencia_stuartii_strain_33672|5886
433924,Pseudacidovorax_intermedius_strain_NS331|4339243
1192868,Pseudaminobacter_salicylatoxidans_KCT001|11928683
927668,Pseudanabaena_biceps_PCC_7429|9276683
118173,Pseudanabaena_sp_PCC_6802|1181733
82654,Pseudanabaena_sp_PCC_7367|826543
874454,Pseudoalteromonas_arabiensis_strain_JCM_17292|8744543
326442,Pseudoalteromonas_haloplanktis_TAC125|3264428
43659,Pseudoalteromonas_tetraodonis_strain_UCD-SED8|436593
398512,Pseudobacteroides_cellulosolvens_ATCC_35603__DSM_2933|3985125
1280688,Pseudobutyrivibrio_ruminis_CF1b|12806883
1458469,Pseudobutyrivibrio_ruminis_HUN009|14584693
1408312,Pseudobutyrivibrio_sp_LB2011|14083123
1201036,Pseudochrobactrum_sp_AO18b|12010363
255205,Pseudoclavibacter_helvolus_strain_G8|2552054
1123013,Pseudoclavibacter_soli_DSM_23366|11230133
279714,Pseudogulbenkiania_ferrooxidans_2002|2797143
990370,Pseudogulbenkiania_sp_MAI-1|9903703
748280,Pseudogulbenkiania_sp_NH8B|7482803
1768907,Pseudohongiella_sp_SCS-49|17689073
1249552,Pseudohongiella_spirulinae_strain_KCTC_32221|12495523
1736466,Pseudolabrys_sp_Root1462|17364663
1697053,Pseudomonadaceae_bacterium_E1086|16984473
1697053,Pseudomonadaceae_bacterium_E1148|16984483
1697053,Pseudomonadaceae_bacterium_E5571|16984493
1680762,Pseudomonadales_bacterium_CV58|16807623
294,Pseudomonas_fluorescens_strain_KENGFT3|294201
198620,Pseudomonas_koreensis_strain_D26|1986205
76761,Pseudomonas_veronii_strain_R4|7676111
2074,Pseudonocardia_autotrophica_strain_NRRL_B-16064|20744
1688404,Pseudonocardia_sp_EC080610-09|16884043
887929,Pseudoramibacter_alactolyticus_ATCC_23263|8879293
77008,Pseudorhodobacter_ferrugineus_strain_LMG_22047|770084
1678131,Pseudorhodobacter_sp_PAMC_27389|16781314
1120568,Pseudorhodobacter_wandonensis_strain_KCTC_23672|11205684
1736316,Pseudorhodoferax_sp_Leaf267|17363163
1736318,Pseudorhodoferax_sp_Leaf274|17363183
1510458,Pseudoruegeria_sabulilitoris_strain_GJMS-35|15104583
1739787,Pseudoruegeria_sp_SF-16|17397873
1123384,Pseudothermotoga_hypogea_DSM_11164__NBRC_106472|11233847
177758,Pseudothermotoga_lettingae|1777583
989396,Pseudovibrio_sp_Ad13|9893963
911045,Pseudovibrio_sp_FO-BEG1|9110453
439495,Pseudovibrio_sp_JE062|4394955
1736576,Pseudoxanthomonas_sp_Root65|17365763
314722,Pseudoxanthomonas_suwonensis_strain_J1|3147226
1123032,Psychrilyobacter_atlanticus_DSM_19335|11230323
1712028,Psychrobacillus_sp_FJAT-21963|17120283
261164,Psychrobacter_alimentarius_strain_PAMC_27889|2611643
56810,Psychrobacter_glacincola_strain_BNF20|568104
45610,Psychrobacter_urativorans_strain_R31010B|456104
1189619,Psychroflexus_gondwanensis_ACAM_44|11896194
313595,Psychroflexus_torquis_ATCC_700755|3135954
1123035,Psychroflexus_tropicus_DSM_15496|11230353
1278312,Psychromonas_aquimarina_ATCC_BAA-1526|12783123
1123036,Psychromonas_arctica_DSM_14288|11230363
357804,Psychromonas_ingrahamii_37|3578047
325473,Psychroserpens_mesophilus_JCM_13413|3254733
1250004,Psychroserpens_sp_Hel_I_66|12500044
1484460,Psychroserpens_sp_PAMC_27130|14844603
1618204,Puniceibacterium_sp_IMCC21224|16182044
1231391,Pusillimonas_noertemannii_BS8|12313914
1007105,Pusillimonas_sp_T7-7|10071053
352165,Pyramidobacter_piscolens_W5455|3521653
1151116,Rahnella_aquatilis_HX2|11511163
1500266,Rahnella_sp_WP5|15002663
741091,Rahnella_sp_Y9602|7410914
381666,Ralstonia_eutropha_H16|3816666
305,Ralstonia_solanacearum_UW163|30548
1217052,Ralstonia_sp_A12|12170523
1736365,Ramlibacter_sp_Leaf400|17363653
365046,Ramlibacter_tataouinensis_TTB310|3650463
94132,Ramlibacter_tataouinensis_strain_5-10|941323
54291,Raoultella_ornithinolytica_strain_TNT|542916
54291,Raoultella_ornithinolytica_strain_Yangling_I2|5429114
533247,Raphidiopsis_brookii_D9|5332475
1736327,Rathayibacter_sp_Leaf296|17363273
1123052,Rathayibacter_toxicus_DSM_7488|11230525
33888,Rathayibacter_tritici_strain_NCPPB_1953|338883
288705,Renibacterium_salmoninarum_ATCC_33209|2887054
1205680,Reyranella_massiliensis_521|12056803
1635005,Rheinheimera_sp_KL1|16350053
1712383,Rheinheimera_sp_RS3|17123833
1123055,Rheinheimera_texasensis_DSM_17496|11230553
1736479,Rhizobacter_sp_Root16D2|17364793
1736511,Rhizobacter_sp_Root29|17365113
1736528,Rhizobacter_sp_Root404|17365283
1653334,Rhizobiales_bacterium_HL-109|16533345
1411123,Rhizobiales_bacterium_YIM_77505|14111233
1418105,Rhizobium_gallicum_bv_gallicum_R602|14181053
1736330,Rhizobium_sp_Leaf306|17363303
1703960,Rhizobium_sp_N113|17039603
1736542,Rhodanobacter_sp_Root480|17365423
1736406,Rhodanobacter_sp_Soil772|17364063
1163409,Rhodanobacter_thiooxydans_LCS2|11634093
557760,Rhodobacter_sphaeroides_KD131|5577605
992186,Rhodobacter_sphaeroides_WS8N|9921863
1366046,Rhodobacteraceae_bacterium_HIMB11|13660463
1666912,Rhodobacteraceae_bacterium_HL-91|16669125
314270,Rhodobacteraceae_bacterium_HTCC2083|3142703
1674810,Rhodobacterales_bacterium_Alpha_01|16748103
367336,Rhodobacterales_bacterium_HTCC2255|3673363
439496,Rhodobacterales_bacterium_Y4I|4394963
37919,Rhodococcus_opacus_strain_1CP|3791913
1033922,Rhodococcus_sp_WB1|10339224
1565605,Rhodocyclaceae_bacterium_PG1-Ca6|15656053
1691980,Rhodocyclaceae_bacterium_Paddy-1|16919803
338969,Rhodoferax_ferrireducens_T118|33896911
858455,Rhodomicrobium_udaipurense_JA643|8584553
648757,Rhodomicrobium_vannielii_ATCC_17100|6487574
243090,Rhodopirellula_baltica_SH_1|24309015
595434,Rhodopirellula_sp_K833|5954344
595460,Rhodopirellula_sp_SWK7|5954603
674703,Rhodoplanes_sp_Z2-YC6860|6747033
316055,Rhodopseudomonas_palustris_BisA53|31605516
1421013,Rhodopseudomonas_palustris_JSC-3b|14210133
395960,Rhodopseudomonas_palustris_TIE-1|3959604
1768806,Rhodospirillaceae_bacterium_CCH5-H10|17688063
1674814,Rhodospirillales_bacterium_Alpha_05|16748143
1380394,Rhodospirillales_bacterium_URHD0088|13803943
414684,Rhodospirillum_centenum_SW|4146845
1150469,Rhodospirillum_photometricum_DSM_122|11504693
1036743,Rhodospirillum_rubrum_F11|10367434
1779382,Rhodothermaceae_bacterium_RA|17793823
1729468,Rhodothermaceae_bacterium_Tc-Br11_B2g6_7|17294683
518766,Rhodothermus_marinus_DSM_4252|5187667
762570,Rhodothermus_marinus_SG05JP17-172|7625704
1089552,Rhodovibrio_salinarum_DSM_9154|10895523
1187851,Rhodovulum_sp_PH10|11878513
35806,Rhodovulum_sulfidophilum_strain_TUT|358067
1165094,Richelia_intracellularis_HH01|11650943
347255,Rickettsia_africae_ESF-5|3472553
33992,Rickettsia_rhipicephali_strain_HJ5|339923
941638,Rickettsia_slovaca_13-B|9416383
59196,Rickettsiella_grylli|591963
992406,Riemerella_anatipestifer_RA-GD|9924063
1455062,Riemerella_anatipestifer_Yb2|14550623
1123058,Riemerella_columbina_DSM_16469|11230584
880526,Rikenella_microfusus_DSM_15922|8805264
1671664,Rikenellaceae_bacterium_DTU001|16716643
1671665,Rikenellaceae_bacterium_DTU002|16716653
1433126,Rikenellaceae_bacterium_M3|14331263
373994,Rivularia_sp_PCC_7116|3739943
313596,Robiginitalea_biformata_HTCC2501|3135964
1123059,Robiginitomaculum_antarcticum_DSM_21748|11230593
180332,Robinsoniella_peoriensis_WT|1803323
1469950,Robinsoniella_sp_KNHs210|14699503
1504536,Robinsoniella_sp_RHS|15045363
1720299,Romboutsia_sp_MT17|17202994
76731,Roseateles_depolymerans_strain_KCTC_42856|767313
585394,Roseburia_hominis_A2-183|58539418
718255,Roseburia_intestinalis_XB6B4|7182553
360807,Roseburia_inulinivorans|3608075
1294273,Roseibacterium_elongatum_DSM_19469|12942733
744980,Roseibium_sp_TrichSKD4|7449803
383372,Roseiflexus_castenholzii_DSM_13941|3833726
357808,Roseiflexus_sp_RS-1|3578085
980254,Roseimaritima_ulvae_strain_DSM_25454|9802544
279360,Roseivirga_ehrenbergii_strain_SW-152|2793604
1566026,Roseivirga_sp_D-25|15660264
333140,Roseivirga_spongicola_strain_UST030701-084|3331403
1449350,Roseivivax_halodurans_JCM_10272|14493503
1449351,Roseivivax_isoporae_LMG_25204|14493513
1317118,Roseivivax_sp_22II-s10s|13171186
375451,Roseobacter_denitrificans_OCh_114|37545114
391589,Roseobacter_sp_GAI101|3915893
314262,Roseobacter_sp_MED193|3142625
1336208,Roseomonas_gilardii_subsp_rosea_ATCC_BAA-691|13362083
1448136,Roseomonas_mucosa_ATCC_BAA-692|14481363
1217720,Roseomonas_sp_B5|12177203
89187,Roseovarius_nubinhibens_ISM|891876
314264,Roseovarius_sp_217|3142644
1629709,Roseovarius_sp_BRH_c41|16297095
563032,Rothia_dentocariosa_M567|5630324
680646,Rothia_mucilaginosa_DY-18|6806463
43675,Rothia_mucilaginosa_strain_470_RMUC|4367523
1513468,Rouxiella_chamberiensis_strain_130333|15134683
1123065,Ruania_albidiflava_DSM_18029|11230653
442562,Rubellimicrobium_mesophilum_DSM_19309|4425623
1123069,Rubellimicrobium_thermophilum_DSM_16684|11230693
582515,Rubidibacter_lacunae_KORDI_51-2|5825154
406547,Rubripirellula_obstinata_strain_CECT_8602|4065476
1123070,Rubritalea_marina_DSM_17716|11230703
1123072,Rubritepida_flocculans_DSM_14296|11230723
987059,Rubrivivax_benzoatilyticus_JA2__ATCC_BAA-35|9870594
1154769,Rubrivivax_gelatinosus_CBS|11547693
983917,Rubrivivax_gelatinosus_IL144|9839173
909625,Rubrobacter_aplysinae_strain_RV113|9096253
42256,Rubrobacter_radiotolerans_strain_RSPS-4|422563
1123073,Rudaea_cellulosilytica_DSM_22992|11230733
1089547,Rudanella_lutea_DSM_19387|10895473
981384,Ruegeria_sp_TW15|9813843
1685378,Ruegeria_sp_ZGT108|16853784
1567108,Rufibacter_roseus_strain_CCM_8621|15671083
1379909,Rufibacter_sp_DG15C|13799094
512763,Rufibacter_tibetensis_strain_strain_1351|5127633
572545,Ruminiclostridium_thermocellum_DSM_2360|5725454
1200567,Ruminobacter_sp_RM87|12005673
1392491,Ruminococcaceae_bacterium_AE2021|13924913
1632013,Ruminococcaceae_bacterium_GD1|16320133
1160721,Ruminococcus_bicirculans_strain_803|11607217
657321,Ruminococcus_bromii_L2-63|6573215
877411,Ruminococcus_sp_NK3A76|8774113
241244,Rummeliibacillus_stabekisii_strain_PP9|2412443
1123077,Runella_limosa_DSM_17973|11230773
1123078,Runella_zeae_DSM_19591|11230783
909943,SAR116_cluster_alpha_proteobacterium_HIMB100|9099433
1811635,SAR324_cluster_bacterium_REDSEA-S21_B5|18116353
1811641,SAR324_cluster_bacterium_REDSEA-S45_B3|18116413
1379406,SAR406_cluster_bacterium_JGI_OTU-2|13794063
939857,SAR406_cluster_bacterium_SCGC_AAA298-D23|9398573
1655612,SAR86_cluster_bacterium_BACL1_MAG-120820-bin45|16556123
1655613,SAR86_cluster_bacterium_BACL1_MAG-120828-bin5|16556133
1655624,SAR92_bacterium_BACL16_MAG-120322-bin99|16556243
1655625,SAR92_bacterium_BACL16_MAG-120619-bin48|16556253
1123226,Saccharibacillus_kuerlensis_DSM_22868|11232263
915437,Saccharibacillus_sacchari_DSM_19268|9154373
1123227,Saccharibacter_floricola_DSM_15669|11232274
1343158,Saccharibacter_sp_AM169|13431583
882082,Saccharomonospora_cyanea_NA-134|8820823
882083,Saccharomonospora_marina_XMU15|8820833
882086,Saccharomonospora_xinjiangensis_XJ-54|8820863
203122,Saccharophagus_degradans_2-40|20312215
405948,Saccharopolyspora_erythraea_NRRL_2338|40594811
28042,Saccharopolyspora_rectivirgula_strain_DSM_43113|280425
388399,Sagittula_stellata_E-37|3883994
270918,Salegentibacter_mishustinae_strain_KCTC_12263|2709188
1250278,Salegentibacter_sp_Hel_I_6|12502784
1230341,Salimicrobium_jeotgali_strain_MJ3|12303416
1230341,Salimicrobium_sp_MJ3|12303413
1123229,Salinarimonas_rosea_DSM_21201|11232293
1292032,Salinibacillus_aidingensis_MSP4|12920323
309807,Salinibacter_ruber_DSM_13855|30980725
1112215,Salinibacterium_sp_PAMC_21357|11122153
407035,Salinicoccus_halodurans_strain_H3B36|4070353
1432562,Salinicoccus_sp_SV-16|14325623
1572701,Salinicoccus_sp_YB14-2|15727013
1123234,Salinimicrobium_terrae_DSM_17865|11232344
1123235,Salinimicrobium_xinjiangense_DSM_19287|11232354
1304275,Salinisphaera_hydrothermalis_C41B8|13042755
1033802,Salinisphaera_shabanensis_E1L3A|10338023
1137252,Salinispora_arenicola_CNH941|11372523
1136429,Salinispora_arenicola_CNR921|11364293
391037,Salinispora_arenicola_CNS-205|3910376
1406902,Salinivibrio_sp_KP-1|14069023
868280,Salinivibrio_sp_S10B|8682803
1123237,Salipiger_mucosus_DSM_16094|11232373
1089550,Salisaeta_longa_DSM_21114|10895503
1197719,Salmonella_bongori_N268-08|11977193
149539,Salmonella_enterica_subsp_enterica_serovar_Enteritidis|149539327
59201,Salmonella_enterica_subsp_enterica|59201121
1123239,Salsuginibacillus_kocurii_DSM_18087|11232393
1123240,Sandarakinorhabdus_limnophila_DSM_17366|11232404
1248916,Sandarakinorhabdus_sp_AAP62|12489163
1095772,Sanguibacter_sp_JC301|10957723
1736209,Sanguibacter_sp_Leaf3|17362093
1720195,Sanguibacteroides_sp_GM7|17201953
1267,Sarcina_ventriculi|12673
1123241,Saxeibacter_lacteus_DSM_19367|11232413
641146,Scardovia_inopinata_F0304|6411463
1150468,Scardovia_inopinata_JCM_12537|11504683
857290,Scardovia_wiggsiae_F0424|8572903
1453500,Schleiferia_thermophila_str_Yellowstone|14535003
1123242,Schlesneria_paludicola_DSM_18645|11232423
1123244,Sciscionella_marina_DSM_45152|11232445
128403,Scytonema_hofmanni_PCC_7110|1284033
1469607,Scytonema_hofmanni_UTEX_2349|14696073
1233231,Scytonema_tolypothrichoides_VB-61278|12332313
304766,Sedimentibacter_sp_B4|3047664
1111735,Sedimenticola_selenatireducens_DSM_17993|11117353
1543721,Sedimenticola_sp_SIP-G1|15437214
1401260,Sediminibacillus_halophilus_NSP93|14012606
1392490,Sediminibacter_sp_Hel_I_10|13924905
1267211,Sediminibacterium_sp_C3|12672114
1076522,Sediminibacterium_sp_OR43|10765223
925409,Sediminibacterium_sp_OR53|9254094
1453352,Sediminicola_sp_YIK13|14533524
1123247,Sediminimonas_qiaohouensis_DSM_21189|11232473
1123248,Segetibacter_koreensis_DSM_18137|11232483
640132,Segniliparus_rotundus_DSM_44985|6401323
679197,Segniliparus_rugosus_ATCC_BAA-974|6791973
638302,Selenomonas_flueggei_ATCC_43531|6383023
1392501,Selenomonas_ruminantium_AC2024|13925013
546271,Selenomonas_sputigena_ATCC_35185_Prj66335|5462715
767452,Serinicoccus_chungangensis_strain_CD08_5|7674524
1123251,Serinicoccus_marinus_DSM_15273|11232513
1758689,Serinicoccus_sp_JLT9|17586894
706570,Serpens_flexibilis_ATCC_29606|7065703
1441930,Serratia_fonticola_RB-25|14419304
768491,Serratia_sp_S4|76849112
1759437,Serratia_sp_YD25|17594373
1410674,Sharpea_azabuensis_DSM_18934|14106743
399599,Shewanella_baltica_OS195|3995998
458817,Shewanella_halifaxensis_HAW-EB4|4588178
351745,Shewanella_sp_W3-18-1|3517459
42897,Shigella_flexneri_2a|4289719
556266,Shigella_sp_D9|5562663
1813821,Shigella_sp_PAMC_28760|18138213
1123252,Shimazuella_kribbensis_DSM_45090|11232523
321267,Shimia_marina_strain_CECT_7688|3212674
1389006,Shimia_sp_SK013|13890063
630626,Shimwellia_blattae_DSM_4481__NBRC_105725|6306266
879274,Shinella_sp_HZN7|8792743
1692241,Shinella_sp_SUS2|16922413
626523,Shuttleworthia_satelles_DSM_14600|6265233
936574,Shuttleworthia_sp_MSX8B|9365743
1454006,Siansivirga_zeaxanthinifaciens_CC-SAMT-1|14540065
580332,Sideroxydans_lithotrophicus_ES-1|5803325
1123253,Silanimonas_lenta_DSM_16282|11232533
644107,Silicibacter_lacuscaerulensis_ITI-1157|6441073
644076,Silicibacter_sp_TrichCH4B|6440763
1117647,Simiduia_agarivorans_SA1__DSM_21679|11176476
641147,Simonsiella_muelleri_ATCC_29453|6411473
1123255,Simplicispira_psychrophila_DSM_11588|11232553
1123256,Singularimonas_variicoloris_DSM_15731|11232563
886293,Singulisphaera_acidiphila_DSM_18658|88629316
886293,Singulisphaera_acidiphila_DSM_18658|8862934
1123257,Sinobacter_flavus_DSM_18980|11232573
37927,Sinomonas_atrocyanea_strain_KCTC_3377|379273
1338436,Sinomonas_sp_MUSC_117|13384363
1185652,Sinorhizobium_fredii_USDA_257|11856523
1235461,Sinorhizobium_meliloti_GR4|12354613
1358416,Sinorhizobium_sp_GL2|13584163
1385368,Skermanella_aerolata_KACC_11604|13853683
1385369,Skermanella_stibiiresistens_SB22|13853693
1223536,Skermania_piniformis_NBRC_15059|12235363
649764,Slackia_exigua_ATCC_700122|6497643
471855,Slackia_heliotrinireducens_DSM_20476|4718555
1111137,Slackia_sp_CM382|11111373
1123258,Smaragdicoccus_niigatensis_DSM_44881__NBRC_103563|11232586
1123258,Smaragdicoccus_niigatensis_DSM_44881|11232583
1678137,Smithella_sp_M82|16781374
40543,Sneathia_sanguinegens_strain_CCUG41628|405436
1196083,Snodgrassella_alvi_strain_wkB29|11960836
1196094,Snodgrassella_alvi_wkB2|11960944
1798181,Snodgrassella_sp_R-53583|17981813
1462730,Sodalis-like_endosymbiont_of_Proechinophthirus_fluctus|14627303
1189304,Sodalis-like_symbiont_of_Philaenus_spumarius|11893043
343509,Sodalis_glossinidius_str_morsitans|34350912
2340,Solemya_velum_gill_symbiont_WH|23403
1002809,Solibacillus_silvestris_StLB046|10028093
76853,Solibacillus_silvestris_strain_DSM_12223|768533
76853,Solibacillus_silvestris_strain_MROC3|768534
1123261,Solimonas_soli_DSM_21787|11232613
1123262,Solirubrobacter_soli_DSM_22325|11232623
1298857,Solirubrobacter_sp_URHD0082|12988573
1380390,Solirubrobacterales_bacterium_URHD0059|13803904
929556,Solitalea_canadensis_DSM_3403|9295563
1123263,Solobacterium_moorei_DSM_22971|11232633
706433,Solobacterium_moorei_F0204|7064333
1254432,Sorangium_cellulosum_So0157-2|12544323
56,Sorangium_cellulosum_strain_So0008-312|5643
479434,Sphaerobacter_thermophilus_DSM_20745|4794346
1810943,Sphaerospermopsis_aphanizomenoides_BCCUSP55|18109433
1286631,Sphaerotilus_natans_subsp_natans_DSM_6575|12866313
1550091,Sphingobacteriaceae_bacterium_DW12|15500913
743722,Sphingobacterium_sp_21|7437223
1229276,Sphingobacterium_sp_ACCC_05744|12292763
1538644,Sphingobacterium_sp_ML3W|15386444
1332080,Sphingobium_baderi_strain_DE-13|13320805
1420583,Sphingobium_czechense_LL01|14205833
484429,Sphingobium_sp_YBL2|4844294
1752232,Sphingomonadales_bacterium_Ga0077557|17522323
1123267,Sphingomonas_astaxanthinifaciens_DSM_22298|11232673
1736350,Sphingomonas_sp_Leaf357|17363503
1609977,Sphingomonas_sp_WHSC-8|16099777
33050,Sphingopyxis_macrogoltabida_strain_203|330506
1515612,Sphingopyxis_sp_Kp52|15156123
1736476,Sphingopyxis_sp_Root154|17364763
1806885,Sphingorhabdus_sp_M41|18068853
1260251,Spiribacter_salinus_M19-40|12602513
1335757,Spiribacter_sp_UAH-SP71|13357573
58123,Spirillospora_albida_strain_NRRL_B-3350|581233
1123275,Spirochaeta_cellobiosiphila_DSM_17781|11232754
1276258,Spiroplasma_apis_B31|12762583
1276227,Spiroplasma_chrysopicola_DF-1|12762273
838561,Spiroplasma_mirum_ATCC_29335|8385614
504472,Spirosoma_linguale_DSM_74|5044727
1123276,Spirosoma_luteum_DSM_19990|11232763
1173029,Spirulina_subsalsa_PCC_9445|11730293
1620392,Spongiibacter_sp_IMCC21906|16203923
1123279,Spongiibacter_tropicus_DSM_19543|11232793
579607,Spongiobacter_sp_S2292|5796074
1048339,Sporichthya_polymorpha_DSM_43042|10483393
926565,Sporocytophaga_myxococcoides_DSM_11118|9265653
153721,Sporocytophaga_myxococcoides_PG-01|1537213
1395513,Sporolactobacillus_laevolacticus_DSM_442|13955133
1449983,Sporolactobacillus_terrae_HKM-1|14499833
1123284,Sporolactobacillus_vineae_DSM_21990__SL153|11232843
1123288,Sporomusa_ovata_DSM_2662|11232884
411922,Sporomusa_sp_An4|4119223
1459,Sporosarcina_globispora_strain_DSM_4|14593
1476,Sporosarcina_psychrophila_strain_DSM_6497|14763
1305836,Sporosarcina_sp_EUR3_222|13058363
446470,Stackebrandtia_nassauensis_DSM_44728|4464706
111780,Stanieria_cyanosphaera_PCC_7437|1117803
29385,Staphylococcus_saprophyticus_strain_CNV2|29385106
1288,Staphylococcus_xylosus_strain_HKUOPL8|128859
1288,Staphylococcus_xylosus_strain_LSR_02N|128887
538381,Stappia_indica_strain_SBBC_49|5383819
1123294,Stappia_stellulata_DSM_5886|11232943
639283,Starkeya_novella_DSM_506|6392833
216778,Stenotrophomonas_rhizophila_strain_DSM_14405|2167787
391601,Stenotrophomonas_sp_SKA14|3916013
1793721,Stenotrophomonas_sp_YM1|17937213
1123296,Stenoxybacter_acetivorans_DSM_19021|11232963
465721,Steroidobacter_denitrificans_strain_DSM_18526|4657214
378806,Stigmatella_aurantiaca_DW43-1_Prj54333|3788068
378806,Stigmatella_aurantiaca_DW43-1|37880616
796942,Stomatobaculum_longum_strain_ACC2|7969423
980422,Strawberry_lethal_yellows_phytoplasma_CPA_str_NZSb11|9804223
1449352,Streptacidiphilus_albus_JL83|14493523
436229,Streptacidiphilus_jeojiense_strain_NRRL_B-24555|4362293
981369,Streptacidiphilus_rugosus_AM-16|9813693
519441,Streptobacillus_moniliformis_DSM_12112|5194416
34105,Streptobacillus_moniliformis_strain_VA112572007|3410529
1423145,Streptococcus_thermophilus_TH1436|14231458
1308,Streptococcus_thermophilus_strain_SMQ-301|130845
218495,Streptococcus_uberis_0140J|2184955
183763,Streptomonospora_alba_YIM_90003|1837634
1883,Streptomyces_acidiscabies_84-104|11162323
1883,Streptomyces_ahygroscopicus_subsp_wuyiensis|14238864
1888,Streptomyces_albus_DSM_41398|18884
1883,Streptomyces_albus_J1074|4574254
1883,Streptomyces_antibioticus_JCM_4620|13061784
1883,Streptomyces_antibioticus_strain_DSM_40234|189025
1883,Streptomyces_avermitilis_MA-4680|2278829
1883,Streptomyces_bambergiensis_strain_NRRL_B-12521|330093
1883,Streptomyces_bicolor_strain_NRRL_B-3897|668744
1054862,Streptomyces_bottropensis_ATCC_25435|105486211
1883,Streptomyces_cellulosae_strain_NRRL_B-2687|19683
1883,Streptomyces_clavuligerus_strain_F613-1|19019
1883,Streptomyces_davawensis_JCM_4913|12141013
1883,Streptomyces_diastatochromogenes_strain_ATCC_12309|422365
1883,Streptomyces_europaeiscabiei_strain_96-14|14681912
1883,Streptomyces_flavovariabilis_strain_NRRL_B-16367|2840313
1883,Streptomyces_fulvoviolaceus_strain_NRRL_B-2870|2855353
1883,Streptomyces_galbus_KCCM_41354|338983
1883,Streptomyces_ghanaensis_ATCC_14672|5664614
